EIN,Organization,Mission,Receipts,URL,Guidestar
52-1952901,Food for Life Global,"Food for Life projects span the globe and all have unique local aims and objectives. However, all Food for Life projects will adhere to the following principles as part of their overall strategy.    Welfare: To provide pure plant-based meals to the disadvantaged, malnourished and victims of disaster (natural or manmade), and wherever there is a need in the world.    Hospitality: To revive the ancient Vedic culture of spiritual hospitality, and to teach people by example, that there is spiritual equality among all beings.    Non-Violence: To reduce the amount of animals slaughtered for food, by giving as many people as possible the higher taste of “karma-free"" plant-based meals.    Health: To teach about the value of plant-based meals for improving body and mind health.  Education: To teach the art and science of food yoga as an integral part of consciousness development.    FOOD FOR LIFE Global is a nonprofit charitable organization registered in Ljubljana, Slovenia. Food for Life Global is the international headquarters for Food for Life – the worlds largest food relief. Food for Life Global is funded mainly by member donations and corporate grants.",65656,www.ffl.org,https://www.guidestar.org/profile/52-1952901
46-4353117,North Carolina Youth Rodeo Association,To Give Youth The Opportunity To Be Involved With Agriculture And Work With Adults And Youth To Achieve A Common Goal To Enhance Young Peoples Lives,64198,NA,https://www.guidestar.org/profile/46-4353117
20-0202054,Halpin Foundation Inc,"The Foundation employs a variety of strategies. We support training, education, research (including biomedical and genetic research), and projects that demonstrate the effective delivery of health care services.",63425,http://www.halpin.org,https://www.guidestar.org/profile/20-0202054
46-3895690,FLEET OF ANGELS,"Fleet of Angels offers a wide range of lifesaving services for at-risk equines  by providing assistance with home placement, low cost transportation to safe long-term homes, and other services that save them from abuse, abandonment, starvation, or slaughter.  FOA assists with the evacuation of equines from floods, fires, and other natural disasters.  FOA participates with authorities and horse owners in post-disaster equine search and rescue missions, coordination of foster care placement, and other services and programs as needed during event that put equines in crisis.  FOA also provides educational opportunities that are used to help members of the public learn to better transport, protect, and care for equines, and to be responsible horse owners and members of the equine industry.",62832,www.fleetofangels.org,https://www.guidestar.org/profile/46-3895690
27-1543347,Hire Level Ministry,"The advanced training program at Hire Level Ministry is focused on the individual attainment of sustainable wage employment. Upon successful completion of our program, participants have the opportunity to qualify for continued education scholarship funding. These scholarships are used to train for lifetime vocations.     The program at Hire Level Ministry includes wellness, computer skills, and leadership topics that are taught one night a week for 6 months. Additionally, the youth program runs simultaneously and covers the same topics. Any youth, kindergarten or older, living with an adult participant is welcome to join the youth program.",62577,www.hirelevelministry.com,https://www.guidestar.org/profile/27-1543347
94-3211139,Babilonia-Wilner Foundation,"While scientists have been aware that the Philippines has one of the most diverse marine ecosystems in the world, few understand the significance of that in our daily lives.  Through our weekly newspaper BALIKAS we bring real-life stories of people living from and protecting our reefs and other ecosystems within their own communities and via our website, to the entire world.",62105,http://www.bwf.org,https://www.guidestar.org/profile/94-3211139
93-6054252,FRED G ARONSON DECD FBO AMERICAN CANCER SOCIETY,TO DONATE INCOME TO AMERICAN CANCER,61199,NA,https://www.guidestar.org/profile/93-6054252
45-2987624,Help Inc Fund,"The Help Inc Fund (the Health, Environment and Literacy Partnership programs Fund) is organized exclusively for charitable, education and research purposes.    The HELP Fund is primarily engaged in supporting community development in the public interest; the organization's mission is to develop entrepreneurial potential through global partnerships.    We believe that working in partnerships and investing in healthy bodies and healthy communities creates healthy futures.    Our work primarily focuses on marginalized people in the Western Himalayas of Ladakh and innovative student partnerships between Indian and North American schools.",58226,http://www.thehelp-incfund.org,https://www.guidestar.org/profile/45-2987624
39-6037345,Charles W. Nash Kenosha Boy Scouts Trust Fund,"The Mission of the Boy Scouts of America is to prepare young people to make ethical choices over their lifetime by instilling in them the values of the Scout Oath and Law. To support Boy Scouts of America, visit www.give2bsa.org.",58060,http://www.BSA.scouting.org/,https://www.guidestar.org/profile/39-6037345
20-1232559,Galen Foundation,"Interactive health communication for longer, better lives.",55548,NA,https://www.guidestar.org/profile/20-1232559
20-3010909,Building Bridges To the Future Foundation Inc,"Building Bridges to the Future Foundation (BBF) works in developing nations to create locally-based organizations that can address the needs of their communities and regions with competence, efficiency and empathy.  BBF believes that even people with very little still have a sense of pride in their communities as well as the desire to build a new future for themselves and their families. With encouragement, raw materials, education, on-going mentoring, and capacity-building in the implementation of a variety of social services, communities will discover new opportunities to create their own bright futures.",53446,http://www.bbffoundation.org,https://www.guidestar.org/profile/20-3010909
81-1062447,Trs Cancer Fighters Inc,“Helping individuals and families experiencing financial difficulties as the result of cancer.”,53187,www.trscancerfighters.org,https://www.guidestar.org/profile/81-1062447
